Input.target1,Input.top1,Input.top2,Input.top3,Input.top4,Input.top5,Input.top6,Input.top7,Input.top8,Input.top9,Input.top10,Input.top11,Input.top12,Input.top13,Input.top14,HITId,top1,top2,top3,top4,top5,top6,top7,top8,top9,top10,top11,top12,top13,top14
img_womens_flats_703.jpg,img_womens_flats_100.jpg,img_womens_flats_841.jpg,img_womens_flats_545.jpg,img_womens_high_heels_1471.jpg,img_womens_pumps_545.jpg,img_womens_flats_835.jpg,img_womens_flats_835.jpg,img_womens_boots_1588.jpg,img_womens_flats_1379.jpg,img_womens_pumps_1175.jpg,img_womens_flats_1453.jpg,img_womens_wedding_shoes_20.jpg,img_womens_flats_679.jpg,img_womens_high_heels_1032.jpg,3S37Y8CWJNKPGQPH9MGXXSQSVZLW4L,False,False,False,False,False,False,False,True,False,False,False,False,False,False
img_womens_clogs_1352.jpg,img_womens_clogs_159.jpg,img_womens_sneakers_1071.jpg,img_womens_clogs_1388.jpg,img_womens_boots_1111.jpg,img_womens_high_heels_1471.jpg,img_womens_rain_boots_298.jpg,img_womens_boots_1371.jpg,img_womens_clogs_1325.jpg,img_womens_clogs_1486.jpg,img_womens_clogs_1168.jpg,img_womens_flats_835.jpg,img_womens_wedding_shoes_20.jpg,img_womens_high_heels_1032.jpg,img_womens_flats_679.jpg,3KVQ0UJWQC57C9THNRZ72KW6VVGW5Q,False,True,False,False,False,False,False,True,False,False,False,False,False,False
img_womens_stiletto_483.jpg,img_womens_stiletto_524.jpg,img_womens_stiletto_1261.jpg,img_womens_high_heels_872.jpg,img_womens_high_heels_1471.jpg,img_womens_pumps_545.jpg,img_womens_high_heels_1032.jpg,img_womens_high_heels_1032.jpg,img_womens_pumps_637.jpg,img_womens_pumps_642.jpg,img_womens_high_heels_370.jpg,img_womens_high_heels_835.jpg,img_womens_stiletto_1471.jpg,img_womens_sneakers_1127.jpg,img_womens_high_heels_925.jpg,3Q2T3FD0P2S8TICZ565REPWVJXC3MH,True,False,False,False,False,False,False,False,True,False,False,False,False,False
img_womens_boots_67.jpg,img_womens_boots_987.jpg,img_womens_high_heels_675.jpg,img_womens_boots_1064.jpg,img_womens_high_heels_1471.jpg,img_womens_pumps_545.jpg,img_womens_high_heels_1032.jpg,img_womens_high_heels_1032.jpg,img_womens_pumps_637.jpg,img_womens_boots_185.jpg,img_womens_boots_1478.jpg,img_womens_boots_1507.jpg,img_womens_flats_835.jpg,img_womens_wedding_shoes_20.jpg,img_womens_flats_679.jpg,36MUZ9VAFLM8ZMMJHXNKEQDY18ADE0,True,True,True,False,False,False,False,False,True,True,True,False,False,False
img_womens_boots_160.jpg,img_womens_clogs_585.jpg,img_womens_boots_638.jpg,img_womens_boots_78.jpg,img_womens_high_heels_1471.jpg,img_womens_pumps_545.jpg,img_womens_high_heels_1032.jpg,img_womens_high_heels_1032.jpg,img_womens_pumps_676.jpg,img_womens_clogs_631.jpg,img_womens_clogs_1168.jpg,img_womens_boots_475.jpg,img_womens_flats_835.jpg,img_womens_wedding_shoes_20.jpg,img_womens_flats_679.jpg,3DWGDA5PPUOV92STWUSZDS0BC6A1V4,False,True,True,False,False,False,False,False,False,False,True,False,False,False
img_womens_sneakers_708.jpg,img_womens_athletic_shoes_866.jpg,img_womens_athletic_shoes_55.jpg,img_womens_athletic_shoes_1638.jpg,img_womens_high_heels_1471.jpg,img_womens_pumps_545.jpg,img_womens_high_heels_1032.jpg,img_womens_pumps_676.jpg,img_womens_flats_1064.jpg,img_womens_flats_314.jpg,img_womens_flats_1276.jpg,img_womens_pumps_301.jpg,img_womens_flats_318.jpg,img_womens_flats_835.jpg,img_womens_wedding_shoes_652.jpg,3QE4DGPGC6VTJ4ZHUHCFBP441BWG47,True,False,False,False,False,False,False,False,False,False,False,False,False,False
img_womens_clogs_301.jpg,img_womens_clogs_704.jpg,img_womens_clogs_284.jpg,img_womens_clogs_18.jpg,img_womens_high_heels_1471.jpg,img_womens_pumps_545.jpg,img_womens_high_heels_1032.jpg,img_womens_high_heels_1032.jpg,img_womens_pumps_676.jpg,img_womens_clogs_107.jpg,img_womens_clogs_1325.jpg,img_womens_clogs_548.jpg,img_womens_flats_835.jpg,img_womens_wedding_shoes_20.jpg,img_womens_flats_679.jpg,3DW3BNF1HW2DK2CEVF1ES2NJQCG8VV,True,True,True,True,True,True,True,True,True,True,True,True,True,False
img_womens_boots_217.jpg,img_womens_boots_1479.jpg,img_womens_boots_1479.jpg,img_womens_sneakers_427.jpg,img_womens_sneakers_427.jpg,img_womens_sneakers_819.jpg,img_womens_high_heels_1471.jpg,img_womens_pumps_545.jpg,img_womens_high_heels_1032.jpg,img_womens_pumps_637.jpg,img_womens_stiletto_1013.jpg,img_womens_pumps_301.jpg,img_womens_flats_318.jpg,img_womens_flats_835.jpg,img_womens_high_heels_197.jpg,34HEO7RUHLEZAJOCJTGINW4BVU3AR8,False,True,False,False,False,False,False,False,True,False,False,True,False,False
img_womens_athletic_shoes_1513.jpg,img_womens_athletic_shoes_739.jpg,img_womens_athletic_shoes_373.jpg,img_womens_athletic_shoes_1207.jpg,img_womens_high_heels_1471.jpg,img_womens_pumps_545.jpg,img_womens_high_heels_1032.jpg,img_womens_pumps_637.jpg,img_womens_rain_boots_400.jpg,img_womens_sneakers_76.jpg,img_womens_athletic_shoes_555.jpg,img_womens_pumps_301.jpg,img_womens_flats_835.jpg,img_womens_flats_318.jpg,img_womens_high_heels_197.jpg,3X2YVV51Q9O8ORSYM4XVZUJPJFC1WE,False,False,False,False,False,False,True,False,False,False,False,False,False,False
img_womens_clogs_1234.jpg,img_womens_clogs_1634.jpg,img_womens_clogs_678.jpg,img_womens_clogs_1060.jpg,img_womens_high_heels_1471.jpg,img_womens_pumps_545.jpg,img_womens_high_heels_1032.jpg,img_womens_high_heels_1032.jpg,img_womens_pumps_676.jpg,img_womens_clogs_548.jpg,img_womens_clogs_473.jpg,img_womens_clogs_673.jpg,img_womens_flats_835.jpg,img_womens_wedding_shoes_20.jpg,img_womens_sneakers_1127.jpg,34D9ZRXCZ6EBBYOPYIGND697HWMASW,False,True,False,False,False,False,False,False,False,False,False,True,False,False
img_womens_athletic_shoes_1443.jpg,img_womens_athletic_shoes_1603.jpg,img_womens_athletic_shoes_206.jpg,img_womens_athletic_shoes_83.jpg,img_womens_high_heels_1471.jpg,img_womens_pumps_545.jpg,img_womens_high_heels_1032.jpg,img_womens_boots_1588.jpg,img_womens_sneakers_668.jpg,img_womens_flats_464.jpg,img_womens_athletic_shoes_1048.jpg,img_womens_pumps_301.jpg,img_womens_flats_318.jpg,img_womens_wedding_shoes_652.jpg,img_womens_high_heels_197.jpg,3KVQ0UJWQC57C9THNRZ72KW6VVH5W0,False,False,False,False,False,False,False,False,False,False,True,False,True,False
img_womens_flats_162.jpg,img_womens_flats_885.jpg,img_womens_pumps_337.jpg,img_womens_high_heels_146.jpg,img_womens_high_heels_1471.jpg,img_womens_flats_835.jpg,img_womens_flats_835.jpg,img_womens_high_heels_645.jpg,img_womens_high_heels_684.jpg,img_womens_flats_985.jpg,img_womens_flats_162.jpg,img_womens_flats_493.jpg,img_womens_high_heels_1032.jpg,img_womens_sneakers_1127.jpg,img_womens_stiletto_1471.jpg,3CESM1J3FXN3VDTVSA9CUQA6RQRW66,False,True,False,False,False,False,False,False,False,False,False,False,False,False
img_womens_sneakers_1095.jpg,img_womens_wedding_shoes_19.jpg,img_womens_sneakers_1095.jpg,img_womens_athletic_shoes_14.jpg,img_womens_high_heels_1471.jpg,img_womens_pumps_545.jpg,img_womens_high_heels_1032.jpg,img_womens_boots_1588.jpg,img_womens_clogs_672.jpg,img_womens_sneakers_582.jpg,img_womens_sneakers_539.jpg,img_womens_flats_835.jpg,img_womens_pumps_301.jpg,img_womens_wedding_shoes_20.jpg,img_womens_flats_679.jpg,3QD8LUVX5CIM19Y7XWVT43AD4XN5XT,False,True,True,False,False,False,False,False,False,False,False,False,False,False
img_womens_boots_48.jpg,img_womens_clogs_1058.jpg,img_womens_clogs_180.jpg,img_womens_clogs_368.jpg,img_womens_high_heels_1471.jpg,img_womens_pumps_545.jpg,img_womens_high_heels_1032.jpg,img_womens_high_heels_1032.jpg,img_womens_pumps_676.jpg,img_womens_boots_485.jpg,img_womens_clogs_1583.jpg,img_womens_clogs_175.jpg,img_womens_flats_835.jpg,img_womens_wedding_shoes_20.jpg,img_womens_flats_679.jpg,3OID399FYVR050MFC87QW8YYD9PDFI,False,False,False,False,False,False,False,False,True,False,False,False,False,False
img_womens_high_heels_725.jpg,img_womens_stiletto_1449.jpg,img_womens_pumps_634.jpg,img_womens_pumps_1313.jpg,img_womens_high_heels_1471.jpg,img_womens_pumps_545.jpg,img_womens_high_heels_1032.jpg,img_womens_pumps_637.jpg,img_womens_stiletto_675.jpg,img_womens_stiletto_1599.jpg,img_womens_stiletto_1636.jpg,img_womens_pumps_301.jpg,img_womens_flats_318.jpg,img_womens_boots_928.jpg,img_womens_boots_1528.jpg,3K1H3NEY80J6J0IANSD8ETYAEOPDGH,True,False,False,False,False,False,False,True,True,False,False,False,False,False
img_womens_wedding_shoes_933.jpg,img_womens_wedding_shoes_1006.jpg,img_womens_high_heels_1049.jpg,img_womens_high_heels_1049.jpg,img_womens_wedding_shoes_375.jpg,img_womens_high_heels_925.jpg,img_womens_pumps_637.jpg,img_womens_pumps_545.jpg,img_womens_stiletto_918.jpg,img_womens_high_heels_1476.jpg,img_womens_stiletto_1438.jpg,img_womens_flats_835.jpg,img_womens_pumps_301.jpg,img_womens_wedding_shoes_20.jpg,img_womens_flats_679.jpg,3Y3N5A7N5VT99L9NURYH4JS8SY6YMH,False,False,False,False,False,False,False,False,False,False,False,False,False,False
img_womens_high_heels_730.jpg,img_womens_pumps_1474.jpg,img_womens_high_heels_1635.jpg,img_womens_high_heels_1182.jpg,img_womens_high_heels_1471.jpg,img_womens_pumps_545.jpg,img_womens_high_heels_1032.jpg,img_womens_high_heels_1032.jpg,img_womens_boots_1588.jpg,img_womens_stiletto_1562.jpg,img_womens_high_heels_401.jpg,img_womens_stiletto_1182.jpg,img_womens_flats_835.jpg,img_womens_wedding_shoes_20.jpg,img_womens_flats_679.jpg,3X2LT8FDIB2QZRCJLP6AE46XXLI8W5,False,True,False,False,False,False,False,False,False,False,False,False,False,False
img_womens_stiletto_744.jpg,img_womens_stiletto_274.jpg,img_womens_high_heels_1039.jpg,img_womens_high_heels_1039.jpg,img_womens_stiletto_1550.jpg,img_womens_stiletto_1550.jpg,img_womens_high_heels_925.jpg,img_womens_pumps_637.jpg,img_womens_stiletto_918.jpg,img_womens_flats_306.jpg,img_womens_clogs_1610.jpg,img_womens_flats_835.jpg,img_womens_wedding_shoes_20.jpg,img_womens_flats_679.jpg,img_womens_pumps_301.jpg,3C8QQOM6K4L3D3CXQXBZIIJV2AJILU,True,True,True,False,False,True,False,False,False,False,False,False,False,False
img_womens_rain_boots_895.jpg,img_womens_rain_boots_642.jpg,img_womens_rain_boots_645.jpg,img_womens_rain_boots_524.jpg,img_womens_high_heels_1471.jpg,img_womens_pumps_545.jpg,img_womens_high_heels_1032.jpg,img_womens_high_heels_1032.jpg,img_womens_pumps_676.jpg,img_womens_stiletto_1371.jpg,img_womens_rain_boots_823.jpg,img_womens_stiletto_286.jpg,img_womens_flats_835.jpg,img_womens_wedding_shoes_20.jpg,img_womens_flats_679.jpg,3I6NF2WGJVGBFN3H8MVPGHAI17RG5C,False,True,True,False,False,False,False,False,False,True,False,False,False,False
img_womens_sneakers_221.jpg,img_womens_athletic_shoes_679.jpg,img_womens_sneakers_1073.jpg,img_womens_sneakers_439.jpg,img_womens_high_heels_925.jpg,img_womens_pumps_637.jpg,img_womens_high_heels_1471.jpg,img_womens_pumps_545.jpg,img_womens_athletic_shoes_1626.jpg,img_womens_sneakers_1119.jpg,img_womens_athletic_shoes_1216.jpg,img_womens_pumps_301.jpg,img_womens_boots_928.jpg,img_womens_boots_1528.jpg,img_womens_flats_318.jpg,3VGET1QS0FJMZD70BKE404A2M1BW75,True,False,True,False,False,False,False,False,False,True,False,False,False,False
img_womens_flats_608.jpg,img_womens_clogs_1344.jpg,img_womens_clogs_1004.jpg,img_womens_athletic_shoes_1146.jpg,img_womens_high_heels_925.jpg,img_womens_pumps_637.jpg,img_womens_pumps_545.jpg,img_womens_high_heels_1471.jpg,img_womens_flats_324.jpg,img_womens_flats_676.jpg,img_womens_flats_306.jpg,img_womens_flats_835.jpg,img_womens_high_heels_1032.jpg,img_womens_wedding_shoes_20.jpg,img_womens_sneakers_1127.jpg,3VIVIU06GZWNJLUIQ9CEIVYK2F9IMW,False,False,False,False,False,False,True,False,False,True,False,False,False,False
img_womens_flats_69.jpg,img_womens_high_heels_127.jpg,img_womens_high_heels_1178.jpg,img_womens_pumps_1353.jpg,img_womens_high_heels_1471.jpg,img_womens_pumps_545.jpg,img_womens_high_heels_1032.jpg,img_womens_high_heels_1032.jpg,img_womens_pumps_637.jpg,img_womens_flats_314.jpg,img_womens_flats_95.jpg,img_womens_flats_561.jpg,img_womens_sneakers_1127.jpg,img_womens_stiletto_1471.jpg,img_womens_high_heels_925.jpg,35NNO802BAGT13FI2AREVANK75JINW,False,True,False,False,False,False,False,False,False,False,False,False,False,False
img_womens_wedding_shoes_1006.jpg,img_womens_pumps_1419.jpg,img_womens_wedding_shoes_590.jpg,img_womens_wedding_shoes_716.jpg,img_womens_high_heels_925.jpg,img_womens_stiletto_918.jpg,img_womens_pumps_637.jpg,img_womens_high_heels_298.jpg,img_womens_wedding_shoes_375.jpg,img_womens_high_heels_1049.jpg,img_womens_wedding_shoes_1006.jpg,img_womens_pumps_301.jpg,img_womens_flats_318.jpg,img_womens_boots_928.jpg,img_womens_wedding_shoes_652.jpg,388FBO7J06DFR3UN6SDHHYH8XOGYNH,True,False,False,False,False,False,False,False,True,False,False,False,False,False
img_womens_pumps_1104.jpg,img_womens_high_heels_1335.jpg,img_womens_high_heels_835.jpg,img_womens_clogs_103.jpg,img_womens_high_heels_1471.jpg,img_womens_pumps_545.jpg,img_womens_high_heels_925.jpg,img_womens_pumps_637.jpg,img_womens_high_heels_978.jpg,img_womens_high_heels_401.jpg,img_womens_sneakers_657.jpg,img_womens_flats_835.jpg,img_womens_wedding_shoes_20.jpg,img_womens_high_heels_1032.jpg,img_womens_flats_679.jpg,38VTL6WC5PXB1EOH2SHVNHHM63H5YZ,False,False,False,False,False,False,False,True,False,False,False,False,False,False
img_womens_wedding_shoes_355.jpg,img_womens_wedding_shoes_435.jpg,img_womens_wedding_shoes_357.jpg,img_womens_wedding_shoes_966.jpg,img_womens_high_heels_925.jpg,img_womens_pumps_637.jpg,img_womens_stiletto_918.jpg,img_womens_flats_306.jpg,img_womens_high_heels_227.jpg,img_womens_wedding_shoes_961.jpg,img_womens_wedding_shoes_704.jpg,img_womens_pumps_301.jpg,img_womens_flats_318.jpg,img_womens_boots_928.jpg,img_womens_boots_1528.jpg,307L9TDWKDCEB0XZH7KRR4LVONM3NH,False,False,True,False,False,False,False,False,False,False,False,False,False,False
img_womens_clogs_1089.jpg,img_womens_athletic_shoes_21.jpg,img_womens_athletic_shoes_708.jpg,img_womens_sneakers_397.jpg,img_womens_high_heels_925.jpg,img_womens_pumps_637.jpg,img_womens_stiletto_918.jpg,img_womens_flats_306.jpg,img_womens_clogs_1567.jpg,img_womens_sneakers_1027.jpg,img_womens_sneakers_478.jpg,img_womens_flats_835.jpg,img_womens_pumps_301.jpg,img_womens_wedding_shoes_20.jpg,img_womens_flats_679.jpg,308KJXFUK6QCQY14NILDNB5TJF0ATL,False,False,True,False,False,False,False,False,False,False,False,False,False,False
img_womens_boots_594.jpg,img_womens_rain_boots_292.jpg,img_womens_rain_boots_288.jpg,img_womens_boots_872.jpg,img_womens_high_heels_1471.jpg,img_womens_pumps_545.jpg,img_womens_high_heels_1032.jpg,img_womens_pumps_676.jpg,img_womens_rain_boots_183.jpg,img_womens_flats_972.jpg,img_womens_flats_422.jpg,img_womens_flats_835.jpg,img_womens_wedding_shoes_20.jpg,img_womens_flats_679.jpg,img_womens_pumps_301.jpg,335HHSX8DSPKJWDL7YVQZTABTO2DHG,True,True,False,False,False,False,False,False,False,False,False,False,False,False
img_womens_pumps_404.jpg,img_womens_sneakers_1073.jpg,img_womens_athletic_shoes_679.jpg,img_womens_sneakers_439.jpg,img_womens_high_heels_1471.jpg,img_womens_pumps_545.jpg,img_womens_high_heels_1032.jpg,img_womens_boots_1588.jpg,img_womens_sneakers_437.jpg,img_womens_sneakers_1085.jpg,img_womens_boots_1155.jpg,img_womens_pumps_301.jpg,img_womens_flats_318.jpg,img_womens_wedding_shoes_652.jpg,img_womens_high_heels_114.jpg,375VMB7D5Y3KFRO5DGDBZ5BQT1HDI9,False,False,False,True,False,False,True,False,False,False,False,False,False,False
img_womens_flats_1116.jpg,img_womens_flats_412.jpg,img_womens_flats_1098.jpg,img_womens_flats_1236.jpg,img_womens_high_heels_1471.jpg,img_womens_pumps_545.jpg,img_womens_high_heels_1032.jpg,img_womens_high_heels_1032.jpg,img_womens_pumps_637.jpg,img_womens_flats_1057.jpg,img_womens_flats_1062.jpg,img_womens_flats_1452.jpg,img_womens_flats_835.jpg,img_womens_wedding_shoes_20.jpg,img_womens_flats_679.jpg,3QGTX7BCI4MB64YMYEJE1OQOCXL5ZQ,False,False,False,False,False,False,False,False,True,False,False,False,False,False
img_womens_athletic_shoes_1114.jpg,img_womens_athletic_shoes_679.jpg,img_womens_athletic_shoes_1377.jpg,img_womens_athletic_shoes_1132.jpg,img_womens_high_heels_1471.jpg,img_womens_pumps_545.jpg,img_womens_high_heels_1032.jpg,img_womens_pumps_676.jpg,img_womens_clogs_548.jpg,img_womens_clogs_673.jpg,img_womens_clogs_473.jpg,img_womens_pumps_301.jpg,img_womens_boots_928.jpg,img_womens_flats_318.jpg,img_womens_boots_1528.jpg,3APP19WN8GY7YR3VD55U8NOIX22G6S,True,True,False,False,False,False,False,False,False,False,False,False,False,False
img_womens_flats_672.jpg,img_womens_clogs_1435.jpg,img_womens_clogs_1351.jpg,img_womens_clogs_110.jpg,img_womens_high_heels_1471.jpg,img_womens_pumps_545.jpg,img_womens_high_heels_1032.jpg,img_womens_high_heels_1032.jpg,img_womens_boots_1588.jpg,img_womens_athletic_shoes_1043.jpg,img_womens_athletic_shoes_545.jpg,img_womens_flats_826.jpg,img_womens_flats_835.jpg,img_womens_sneakers_1127.jpg,img_womens_wedding_shoes_20.jpg,3TRB893CTYUQ2RH0WFAME1OESDMG7R,False,False,False,False,False,False,False,False,False,False,False,False,False,True
img_womens_clogs_1333.jpg,img_womens_clogs_947.jpg,img_womens_flats_250.jpg,img_womens_athletic_shoes_449.jpg,img_womens_high_heels_1471.jpg,img_womens_pumps_545.jpg,img_womens_high_heels_1032.jpg,img_womens_high_heels_1032.jpg,img_womens_pumps_676.jpg,img_womens_clogs_1508.jpg,img_womens_clogs_1362.jpg,img_womens_clogs_1347.jpg,img_womens_flats_835.jpg,img_womens_wedding_shoes_20.jpg,img_womens_flats_679.jpg,37J05LC5BC3GA28BVYYBB6QQ6G6DJL,False,False,False,False,False,False,False,False,False,False,False,False,False,False
img_womens_clogs_1634.jpg,img_womens_flats_311.jpg,img_womens_flats_875.jpg,img_womens_pumps_300.jpg,img_womens_high_heels_1471.jpg,img_womens_flats_835.jpg,img_womens_flats_835.jpg,img_womens_pumps_545.jpg,img_womens_boots_1588.jpg,img_womens_clogs_1362.jpg,img_womens_clogs_678.jpg,img_womens_clogs_1060.jpg,img_womens_pumps_301.jpg,img_womens_flats_318.jpg,img_womens_high_heels_197.jpg,3VDI8GSXBUDU25MJ6K2SS1K93XSG8E,False,True,False,False,False,False,True,False,False,False,False,False,False,False
img_womens_pumps_1004.jpg,img_womens_high_heels_259.jpg,img_womens_high_heels_258.jpg,img_womens_pumps_948.jpg,img_womens_high_heels_1471.jpg,img_womens_pumps_545.jpg,img_womens_high_heels_1032.jpg,img_womens_pumps_637.jpg,img_womens_pumps_547.jpg,img_womens_flats_48.jpg,img_womens_flats_963.jpg,img_womens_pumps_301.jpg,img_womens_flats_835.jpg,img_womens_flats_318.jpg,img_womens_wedding_shoes_20.jpg,35ZRNT9RVXIWTLXBIMK46TL0EXR3OW,False,False,False,False,False,False,True,False,False,False,True,False,False,False
img_womens_boots_704.jpg,img_womens_boots_958.jpg,img_womens_boots_958.jpg,img_womens_boots_1061.jpg,img_womens_boots_695.jpg,img_womens_high_heels_1471.jpg,img_womens_pumps_545.jpg,img_womens_high_heels_1032.jpg,img_womens_pumps_676.jpg,img_womens_boots_600.jpg,img_womens_boots_704.jpg,img_womens_pumps_301.jpg,img_womens_flats_318.jpg,img_womens_flats_835.jpg,img_womens_wedding_shoes_652.jpg,3LOJFQ4BPCZBLMETDJYNCLQ3L56DKK,True,True,False,False,False,False,False,False,False,True,False,False,False,False
img_womens_flats_305.jpg,img_womens_pumps_1006.jpg,img_womens_stiletto_1199.jpg,img_womens_high_heels_122.jpg,img_womens_high_heels_1471.jpg,img_womens_pumps_545.jpg,img_womens_high_heels_1032.jpg,img_womens_pumps_637.jpg,img_womens_flats_1057.jpg,img_womens_flats_1138.jpg,img_womens_flats_963.jpg,img_womens_flats_835.jpg,img_womens_wedding_shoes_20.jpg,img_womens_flats_679.jpg,img_womens_pumps_301.jpg,3VJ4PFXFKIRRQBGTNNBNS7RV2T7AUC,False,False,False,True,True,False,False,False,False,False,False,False,False,False
img_womens_stiletto_514.jpg,img_womens_stiletto_840.jpg,img_womens_wedding_shoes_580.jpg,img_womens_stiletto_76.jpg,img_womens_high_heels_1471.jpg,img_womens_pumps_545.jpg,img_womens_high_heels_925.jpg,img_womens_pumps_637.jpg,img_womens_stiletto_201.jpg,img_womens_flats_332.jpg,img_womens_flats_746.jpg,img_womens_flats_835.jpg,img_womens_wedding_shoes_20.jpg,img_womens_flats_679.jpg,img_womens_high_heels_1032.jpg,33K3E8REXBF5ORH9VU2WGNK46NO8XY,False,False,True,False,False,False,False,False,False,False,False,False,False,False
img_womens_athletic_shoes_812.jpg,img_womens_clogs_35.jpg,img_womens_clogs_119.jpg,img_womens_athletic_shoes_1566.jpg,img_womens_high_heels_925.jpg,img_womens_pumps_637.jpg,img_womens_stiletto_918.jpg,img_womens_flats_306.jpg,img_womens_athletic_shoes_812.jpg,img_womens_clogs_762.jpg,img_womens_rain_boots_530.jpg,img_womens_flats_835.jpg,img_womens_wedding_shoes_20.jpg,img_womens_high_heels_1032.jpg,img_womens_flats_679.jpg,3Q7TKIAPP8UM5SWBYJAORL3IA5BDLN,False,False,False,True,False,False,False,True,False,False,False,True,False,False
img_womens_pumps_695.jpg,img_womens_high_heels_176.jpg,img_womens_pumps_695.jpg,img_womens_stiletto_994.jpg,img_womens_high_heels_925.jpg,img_womens_pumps_637.jpg,img_womens_stiletto_918.jpg,img_womens_pumps_545.jpg,img_womens_pumps_1114.jpg,img_womens_pumps_1158.jpg,img_womens_pumps_916.jpg,img_womens_pumps_301.jpg,img_womens_flats_318.jpg,img_womens_wedding_shoes_652.jpg,img_womens_high_heels_114.jpg,3AFT28WXMUMBJOFU3PRRAZNPXFOIOB,False,True,False,False,False,False,False,False,False,False,False,False,False,False
img_womens_pumps_1424.jpg,img_womens_stiletto_1317.jpg,img_womens_pumps_832.jpg,img_womens_pumps_1424.jpg,img_womens_high_heels_925.jpg,img_womens_pumps_637.jpg,img_womens_high_heels_1471.jpg,img_womens_pumps_545.jpg,img_womens_pumps_1599.jpg,img_womens_pumps_950.jpg,img_womens_stiletto_1643.jpg,img_womens_boots_928.jpg,img_womens_pumps_301.jpg,img_womens_boots_1528.jpg,img_womens_flats_318.jpg,39HYCOOPL356BAEWYVB3RYI7AA1DMP,False,False,False,False,False,False,False,True,False,False,False,False,False,False
img_womens_high_heels_1269.jpg,img_womens_high_heels_1404.jpg,img_womens_athletic_shoes_724.jpg,img_womens_sneakers_644.jpg,img_womens_high_heels_1471.jpg,img_womens_pumps_545.jpg,img_womens_high_heels_1032.jpg,img_womens_pumps_676.jpg,img_womens_high_heels_1253.jpg,img_womens_pumps_531.jpg,img_womens_high_heels_1355.jpg,img_womens_pumps_301.jpg,img_womens_flats_318.jpg,img_womens_boots_928.jpg,img_womens_boots_1528.jpg,3D0LPO3EBQJX9OUZ77DUWNHDNYLYOW,True,False,False,False,False,False,False,False,False,False,False,False,False,False
img_womens_flats_362.jpg,img_womens_flats_575.jpg,img_womens_flats_373.jpg,img_womens_flats_362.jpg,img_womens_high_heels_925.jpg,img_womens_pumps_637.jpg,img_womens_stiletto_918.jpg,img_womens_flats_306.jpg,img_womens_flats_1321.jpg,img_womens_flats_400.jpg,img_womens_wedding_shoes_531.jpg,img_womens_flats_835.jpg,img_womens_wedding_shoes_20.jpg,img_womens_high_heels_1032.jpg,img_womens_flats_679.jpg,3HKIF5DF7DHUGA5TBC86SXFKN3AG93,False,False,True,False,False,False,False,False,False,False,False,False,False,False
img_womens_boots_1508.jpg,img_womens_boots_546.jpg,img_womens_boots_1097.jpg,img_womens_flats_1162.jpg,img_womens_flats_1162.jpg,img_womens_high_heels_1471.jpg,img_womens_pumps_545.jpg,img_womens_high_heels_1032.jpg,img_womens_high_heels_1032.jpg,img_womens_pumps_676.jpg,img_womens_flats_356.jpg,img_womens_boots_78.jpg,img_womens_flats_835.jpg,img_womens_wedding_shoes_20.jpg,img_womens_flats_679.jpg,3X55NP42F30EEL9CXMXJVTQQO2N3PD,False,False,False,False,False,False,False,False,False,False,True,False,False,False
img_womens_pumps_426.jpg,img_womens_high_heels_160.jpg,img_womens_stiletto_1696.jpg,img_womens_stiletto_534.jpg,img_womens_high_heels_925.jpg,img_womens_pumps_637.jpg,img_womens_stiletto_918.jpg,img_womens_pumps_545.jpg,img_womens_high_heels_92.jpg,img_womens_pumps_152.jpg,img_womens_pumps_426.jpg,img_womens_flats_835.jpg,img_womens_pumps_301.jpg,img_womens_wedding_shoes_20.jpg,img_womens_flats_679.jpg,32L724R8604T4ORVIP46ZZSF7KKIPS,False,False,False,False,False,False,False,False,True,False,False,False,False,False
img_womens_rain_boots_492.jpg,img_womens_rain_boots_35.jpg,img_womens_rain_boots_483.jpg,img_womens_rain_boots_492.jpg,img_womens_high_heels_1471.jpg,img_womens_pumps_545.jpg,img_womens_high_heels_1032.jpg,img_womens_boots_1588.jpg,img_womens_rain_boots_642.jpg,img_womens_stiletto_1371.jpg,img_womens_high_heels_978.jpg,img_womens_flats_835.jpg,img_womens_pumps_301.jpg,img_womens_wedding_shoes_20.jpg,img_womens_flats_679.jpg,3JMQI2OLGEPCTSZWAWQ34D77F0BDNP,False,False,True,False,False,False,False,False,False,False,False,False,False,False
img_womens_stiletto_1367.jpg,img_womens_stiletto_462.jpg,img_womens_wedding_shoes_794.jpg,img_womens_stiletto_1514.jpg,img_womens_high_heels_1471.jpg,img_womens_pumps_545.jpg,img_womens_high_heels_1032.jpg,img_womens_boots_1588.jpg,img_womens_pumps_655.jpg,img_womens_pumps_1473.jpg,img_womens_wedding_shoes_814.jpg,img_womens_flats_835.jpg,img_womens_pumps_301.jpg,img_womens_wedding_shoes_20.jpg,img_womens_flats_679.jpg,38Z7YZ2SCIME40SAI2JVZ4IPCG6IQJ,True,False,True,False,False,False,False,False,False,False,False,False,False,False
